ts_code,trade_date,bid_open,bid_close,bid_high,bid_low,ask_open,ask_close,ask_high,ask_low,tick_qty
USDCNH.FXCM,20240226,7.21,7.21291,7.21462,7.20697,7.21225,7.21457,7.21639,7.20757,196812
USDCNH.FXCM,20240227,7.21291,7.21294,7.22005,7.21091,7.21457,7.21509,7.22064,7.2119,211792
USDCNH.FXCM,20240228,7.21294,7.20535,7.21395,7.20318,7.21509,7.20945,7.21601,7.2038,255205
USDCNH.FXCM,20240229,7.20535,7.2085,7.21515,7.20439,7.20945,7.21144,7.21597,7.2071,258145
USDCNH.FXCM,20240302,7.2085,7.20729,7.2085,7.20677,7.21144,7.21357,7.21862,7.21137,129
USDCNH.FXCM,20240303,7.20729,7.20918,7.21242,7.2066,7.21357,7.21133,7.21372,7.20729,175113
USDCNH.FXCM,20240304,7.20918,7.2102,7.21352,7.2055,7.21133,7.21354,7.21412,7.20613,200901
USDCNH.FXCM,20240305,7.2102,7.20833,7.21742,7.20611,7.21354,7.21114,7.2179,7.2067,218127
USDCNH.FXCM,20240306,7.20833,7.1997,7.21272,7.19931,7.21114,7.20122,7.2133,7.20023,222642
USDCNH.FXCM,20240307,7.1997,7.19941,7.20347,7.18441,7.20122,7.20247,7.20661,7.18502,261577
USDCNH.FXCM,20240308,7.19941,7.1989,7.19941,7.1989,7.20247,7.20311,7.20311,7.20247,4
USDCNH.FXCM,20240309,7.19941,7.19911,7.19941,7.1989,7.20247,7.20433,7.20939,7.20247,76
USDCNH.FXCM,20240310,7.19911,7.17959,7.20048,7.17872,7.20433,7.18073,7.20433,7.17975,198540
USDCNH.FXCM,20240311,7.17959,7.18634,7.19163,7.1715,7.18073,7.18752,7.19234,7.17207,257773
USDCNH.FXCM,20240312,7.18634,7.19296,7.20218,7.18447,7.18752,7.19465,7.20282,7.18503,213210
USDCNH.FXCM,20240313,7.19296,7.2012,7.20367,7.18784,7.19465,7.20364,7.20442,7.19207,233180
USDCNH.FXCM,20240314,7.2012,7.2016,7.20664,7.19802,7.20364,7.211,7.2113,7.20027,186136
USDCNH.FXCM,20240316,7.2016,7.19882,7.20347,7.19727,7.211,7.20699,7.211,7.20666,143
USDCNH.FXCM,20240317,7.19882,7.20546,7.20836,7.19882,7.20699,7.20695,7.20898,7.20218,216305
USDCNH.FXCM,20240318,7.20546,7.21131,7.21403,7.20371,7.20695,7.21303,7.21463,7.20509,226171
USDCNH.FXCM,20240319,7.21131,7.21049,7.21844,7.20727,7.21303,7.21175,7.21903,7.20787,258377
USDCNH.FXCM,20240320,7.21049,7.22091,7.22347,7.20307,7.21175,7.22206,7.22405,7.20375,250481
USDCNH.FXCM,20240321,7.22091,7.27679,7.27958,7.21734,7.22206,7.27913,7.28018,7.21793,313942
USDCNH.FXCM,20240323,7.27679,7.2715,7.27679,7.26977,7.27913,7.27923,7.27923,7.27913,5
USDCNH.FXCM,20240324,7.2715,7.25226,7.28163,7.23237,7.27923,7.2535,7.28233,7.2328,260691
USDCNH.FXCM,20240325,7.25226,7.24767,7.25398,7.23698,7.2535,7.24955,7.25506,7.23774,247938
USDCNH.FXCM,20240326,7.24767,7.25362,7.2602,7.24596,7.24955,7.25437,7.26083,7.24671,206482
USDCNH.FXCM,20240327,7.25362,7.26148,7.26701,7.24381,7.25437,7.26287,7.26767,7.24444,214402
USDCNH.FXCM,20240328,7.26148,7.25531,7.26414,7.25252,7.26287,7.25976,7.26499,7.25384,95604
USDCNH.FXCM,20240330,7.25531,7.25192,7.25531,7.25192,7.25976,7.26068,7.26445,7.25938,117
USDCNH.FXCM,20240331,7.25192,7.2583,7.26219,7.24774,7.26068,7.26083,7.2636,7.2483,186217
USDCNH.FXCM,20240401,7.2583,7.25381,7.26603,7.25177,7.26083,7.25519,7.26662,7.25242,177206
USDCNH.FXCM,20240402,7.25381,7.24818,7.26304,7.24761,7.25519,7.24975,7.26361,7.24829,186308
USDCNH.FXCM,20240403,7.24818,7.24868,7.25251,7.24152,7.24975,7.25077,7.25402,7.24205,158114
USDCNH.FXCM,20240404,7.24868,7.24687,7.25446,7.23867,7.25077,7.24776,7.25509,7.24028,353068
USDCNH.FXCM,20240406,7.24687,7.24728,7.24838,7.24547,7.24776,7.25182,7.25682,7.24776,15550
USDCNH.FXCM,20240407,7.24728,7.24096,7.25463,7.24067,7.25182,7.24249,7.25542,7.24118,275518
USDCNH.FXCM,20240408,7.24096,7.23801,7.2475,7.23549,7.24249,7.23921,7.24829,7.23602,222733
USDCNH.FXCM,20240409,7.23801,7.2618,7.26379,7.23538,7.23921,7.26388,7.26443,7.23601,296268
USDCNH.FXCM,20240410,7.2618,7.2546,7.2638,7.24907,7.26388,7.25718,7.26666,7.24968,292463
USDCNH.FXCM,20240411,7.2546,7.26466,7.26877,7.25096,7.25718,7.26968,7.26968,7.25258,276135
USDCNH.FXCM,20240413,7.26466,7.2647,7.26546,7.25949,7.26968,7.26874,7.27167,7.26872,114
USDCNH.FXCM,20240414,7.2647,7.2585,7.26711,7.25448,7.26874,7.25962,7.26944,7.25508,269564
USDCNH.FXCM,20240415,7.2585,7.26318,7.28287,7.25712,7.25962,7.26432,7.28373,7.25938,309197
USDCNH.FXCM,20240416,7.26318,7.24355,7.26826,7.2422,7.26432,7.2446,7.26902,7.24285,275478
USDCNH.FXCM,20240417,7.24355,7.24878,7.25357,7.24069,7.2446,7.24982,7.25422,7.24175,265728
USDCNH.FXCM,20240418,7.24878,7.24699,7.26262,7.24412,7.24982,7.25501,7.26329,7.24595,327604
USDCNH.FXCM,20240420,7.24699,7.24914,7.24943,7.24668,7.25501,7.25565,7.25717,7.25501,127
USDCNH.FXCM,20240421,7.24914,7.25079,7.25517,7.24723,7.25565,7.25179,7.25583,7.24833,162368
USDCNH.FXCM,20240422,7.25079,7.2601,7.26637,7.24735,7.25179,7.26119,7.26699,7.25045,218197
USDCNH.FXCM,20240423,7.2601,7.27245,7.27343,7.25497,7.26119,7.27353,7.27413,7.25553,184495
USDCNH.FXCM,20240424,7.27245,7.25445,7.27362,7.25335,7.27353,7.25544,7.27468,7.25393,223800
USDCNH.FXCM,20240425,7.25445,7.26352,7.26975,7.25167,7.25544,7.27393,7.27426,7.25227,237456
USDCNH.FXCM,20240427,7.26352,7.26439,7.26687,7.26352,7.27393,7.27061,7.27431,7.26779,144
USDCNH.FXCM,20240428,7.26439,7.24332,7.26886,7.23437,7.27061,7.24433,7.27164,7.23506,292913
USDCNH.FXCM,20240429,7.24332,7.25352,7.25694,7.23922,7.24433,7.25541,7.25755,7.24232,228315
USDCNH.FXCM,20240430,7.25352,7.23334,7.2543,7.23137,7.25541,7.23443,7.25695,7.23199,199058
USDCNH.FXCM,20240501,7.23334,7.20525,7.24487,7.19481,7.23443,7.20646,7.2455,7.19548,277590
USDCNH.FXCM,20240502,7.20525,7.18723,7.20761,7.16495,7.20646,7.19755,7.21003,7.16562,316440
USDCNH.FXCM,20240504,7.18723,7.18805,7.19555,7.18723,7.19755,7.19605,7.20455,7.19257,11761
USDCNH.FXCM,20240505,7.18805,7.21428,7.22298,7.18746,7.19605,7.21535,7.22367,7.19388,220981
USDCNH.FXCM,20240506,7.21428,7.22451,7.22669,7.20898,7.21535,7.22577,7.22723,7.21373,198185
USDCNH.FXCM,20240507,7.22451,7.22897,7.23357,7.22281,7.22577,7.23012,7.23416,7.22495,179841
USDCNH.FXCM,20240508,7.22897,7.22167,7.23431,7.21971,7.23012,7.2229,7.23491,7.22033,169502
USDCNH.FXCM,20240509,7.22167,7.22887,7.23433,7.21982,7.2229,7.23894,7.23903,7.22043,143621
USDCNH.FXCM,20240511,7.22887,7.23279,7.2331,7.22833,7.23894,7.23613,7.23894,7.23422,177
USDCNH.FXCM,20240512,7.23279,7.23889,7.24317,7.23202,7.23613,7.24026,7.24375,7.23395,147428
USDCNH.FXCM,20240513,7.23889,7.239,7.24681,7.2351,7.24026,7.24045,7.24763,7.23566,134601
USDCNH.FXCM,20240514,7.239,7.21714,7.24189,7.20474,7.24045,7.21852,7.24314,7.20565,226915
USDCNH.FXCM,20240515,7.21714,7.22218,7.22698,7.20387,7.21852,7.22363,7.22759,7.20445,177895
USDCNH.FXCM,20240516,7.22218,7.2308,7.23621,7.21915,7.22363,7.23715,7.23715,7.22,156018
USDCNH.FXCM,20240518,7.2308,7.23083,7.23276,7.23069,7.23715,7.24106,7.24216,7.23715,161
USDCNH.FXCM,20240519,7.23083,7.24648,7.24672,7.22898,7.24106,7.24739,7.2476,7.23193,136768
USDCNH.FXCM,20240520,7.24648,7.2467,7.24924,7.24082,7.24739,7.24812,7.24983,7.24139,153698
USDCNH.FXCM,20240521,7.2467,7.25417,7.25512,7.24247,7.24812,7.25544,7.25583,7.24488,141905
USDCNH.FXCM,20240522,7.25417,7.25717,7.25937,7.24912,7.25544,7.25825,7.2599,7.24989,177301
USDCNH.FXCM,20240523,7.25717,7.25792,7.26293,7.25407,7.25825,7.26605,7.2671,7.25463,127625
USDCNH.FXCM,20240525,7.25792,7.26111,7.26111,7.25792,7.26605,7.26387,7.26908,7.26384,147
USDCNH.FXCM,20240526,7.26111,7.25686,7.26164,7.25386,7.26387,7.26151,7.26486,7.25444,109860
USDCNH.FXCM,20240527,7.25686,7.26341,7.2643,7.25528,7.26151,7.26445,7.26524,7.25753,129459
USDCNH.FXCM,20240528,7.26341,7.27294,7.27553,7.26162,7.26445,7.27424,7.27613,7.26377,141812
USDCNH.FXCM,20240529,7.27294,7.25213,7.27333,7.24729,7.27424,7.25344,7.27727,7.24783,182104
USDCNH.FXCM,20240530,7.25213,7.25975,7.26807,7.24691,7.25344,7.265,7.26857,7.24811,183662
USDCNH.FXCM,20240601,7.25975,7.25945,7.26157,7.2558,7.265,7.26945,7.26955,7.2643,100121
USDCNH.FXCM,20240602,7.25945,7.25111,7.26339,7.25077,7.26945,7.25246,7.26955,7.25133,188577
USDCNH.FXCM,20240603,7.25111,7.247,7.25856,7.24081,7.25246,7.24856,7.25911,7.24145,193226
USDCNH.FXCM,20240604,7.247,7.25927,7.26043,7.24396,7.24856,7.26082,7.26171,7.24716,154545
USDCNH.FXCM,20240605,7.25927,7.25876,7.26419,7.25227,7.26082,7.26006,7.26477,7.25292,159818
USDCNH.FXCM,20240606,7.25876,7.26021,7.26507,7.24679,7.26006,7.26652,7.26652,7.24764,189777
USDCNH.FXCM,20240608,7.26021,7.26339,7.26484,7.25933,7.26652,7.27093,7.27121,7.26564,265
USDCNH.FXCM,20240609,7.26339,7.26491,7.27236,7.26008,7.27093,7.26643,7.27303,7.26392,149373
USDCNH.FXCM,20240610,7.26491,7.27067,7.27439,7.26223,7.26643,7.27211,7.27493,7.26273,154809
USDCNH.FXCM,20240611,7.27067,7.26199,7.27365,7.24974,7.27211,7.26354,7.27533,7.25033,219421
USDCNH.FXCM,20240612,7.26199,7.27008,7.27041,7.25937,7.26354,7.27091,7.27115,7.26,151823
USDCNH.FXCM,20240613,7.27008,7.268,7.27489,7.26597,7.27091,7.27407,7.27598,7.26893,163983
USDCNH.FXCM,20240615,7.268,7.2696,7.27068,7.268,7.27407,7.27335,7.27839,7.27299,119
USDCNH.FXCM,20240616,7.2696,7.26873,7.2727,7.26691,7.27335,7.27042,7.2741,7.26743,102531
USDCNH.FXCM,20240617,7.26873,7.27045,7.27695,7.2668,7.27042,7.27197,7.27759,7.26928,117540
USDCNH.FXCM,20240618,7.27045,7.28064,7.28092,7.26914,7.27197,7.28165,7.28254,7.27008,82217
USDCNH.FXCM,20240619,7.28064,7.29021,7.29167,7.27771,7.28165,7.29162,7.29264,7.27905,123180
USDCNH.FXCM,20240620,7.29021,7.28519,7.29224,7.28356,7.29162,7.29569,7.29569,7.28408,150975
USDCNH.FXCM,20240622,7.28519,7.28895,7.28935,7.28519,7.29569,7.29094,7.29569,7.29064,88
USDCNH.FXCM,20240623,7.28895,7.28265,7.2944,7.27667,7.29094,7.28401,7.29535,7.2773,145118
USDCNH.FXCM,20240624,7.28265,7.28888,7.29057,7.27601,7.28401,7.29036,7.29103,7.27653,160779
USDCNH.FXCM,20240625,7.28888,7.29985,7.30749,7.28578,7.29036,7.30134,7.30815,7.28791,204597
USDCNH.FXCM,20240626,7.29985,7.30287,7.3035,7.29399,7.30134,7.30471,7.30498,7.29466,157459
USDCNH.FXCM,20240627,7.30287,7.29594,7.3063,7.29007,7.30471,7.30383,7.30693,7.29058,222493
USDCNH.FXCM,20240629,7.29594,7.28951,7.29594,7.28949,7.30383,7.29949,7.30383,7.29949,2
USDCNH.FXCM,20240630,7.28951,7.30355,7.30566,7.28951,7.29949,7.30547,7.30711,7.29359,189236
USDCNH.FXCM,20240701,7.30355,7.3068,7.30907,7.30247,7.30547,7.30832,7.30959,7.30303,151405
USDCNH.FXCM,20240702,7.3068,7.30042,7.31117,7.2916,7.30832,7.30457,7.31168,7.29219,160818
USDCNH.FXCM,20240703,7.30042,7.29097,7.30453,7.28815,7.30457,7.29473,7.30677,7.292,113251
USDCNH.FXCM,20240704,7.29097,7.28552,7.2954,7.27845,7.29473,7.29202,7.2995,7.27917,191968
USDCNH.FXCM,20240706,7.28552,7.287,7.29033,7.28552,7.29202,7.29733,7.2984,7.29202,35
USDCNH.FXCM,20240707,7.287,7.28527,7.29237,7.28392,7.29733,7.28668,7.29733,7.28467,141101
USDCNH.FXCM,20240708,7.28527,7.28781,7.29298,7.28123,7.28668,7.28933,7.29357,7.28549,149776
USDCNH.FXCM,20240709,7.28781,7.2917,7.29337,7.28722,7.28933,7.29313,7.29398,7.28914,118765
USDCNH.FXCM,20240710,7.2917,7.26712,7.2917,7.25769,7.29313,7.26857,7.29509,7.25812,231297
USDCNH.FXCM,20240711,7.26712,7.26817,7.27842,7.26133,7.26857,7.27655,7.27897,7.26203,215136
USDCNH.FXCM,20240713,7.26817,7.2758,7.27716,7.26817,7.27655,7.27808,7.27946,7.2743,284
USDCNH.FXCM,20240714,7.2758,7.2735,7.28597,7.2677,7.27808,7.27521,7.28658,7.26833,192945
USDCNH.FXCM,20240715,7.2735,7.28827,7.29229,7.27016,7.27521,7.28971,7.29285,7.27319,183666
USDCNH.FXCM,20240716,7.28827,7.27138,7.29157,7.26059,7.28971,7.27243,7.29238,7.2612,246858
USDCNH.FXCM,20240717,7.27138,7.27708,7.27857,7.26038,7.27243,7.27805,7.27927,7.26086,257749
USDCNH.FXCM,20240718,7.27708,7.28079,7.28747,7.27443,7.27805,7.2906,7.29071,7.27644,231312
USDCNH.FXCM,20240720,7.28079,7.28265,7.28302,7.28048,7.2906,7.28839,7.2906,7.28811,78
USDCNH.FXCM,20240721,7.28265,7.29512,7.29693,7.27705,7.28839,7.29709,7.29756,7.27863,202629
USDCNH.FXCM,20240722,7.29512,7.28841,7.29717,7.28527,7.29709,7.2899,7.29867,7.2858,245747
USDCNH.FXCM,20240723,7.28841,7.26292,7.29137,7.26157,7.2899,7.26888,7.29193,7.2622,245210
USDCNH.FXCM,20240724,7.26292,7.2395,7.27167,7.20217,7.26888,7.24083,7.27235,7.20306,424386
USDCNH.FXCM,20240725,7.2395,7.2604,7.26617,7.23308,7.24083,7.26595,7.2683,7.23375,296458
USDCNH.FXCM,20240727,7.2604,7.2613,7.26146,7.2604,7.26595,7.26512,7.26857,7.26512,124
USDCNH.FXCM,20240728,7.2613,7.27001,7.27361,7.25837,7.26512,7.27317,7.27422,7.25893,285735
USDCNH.FXCM,20240729,7.27001,7.24221,7.27587,7.23469,7.27317,7.24535,7.27646,7.23535,365774
USDCNH.FXCM,20240730,7.24221,7.22421,7.25271,7.21291,7.24535,7.23033,7.25298,7.21364,485847
USDCNH.FXCM,20240731,7.22421,7.25024,7.25802,7.20977,7.23033,7.25343,7.25862,7.21043,427209
USDCNH.FXCM,20240801,7.25024,7.16137,7.25111,7.14321,7.25343,7.17053,7.25499,7.14395,510165
USDCNH.FXCM,20240803,7.16137,7.15444,7.16137,7.15275,7.17053,7.16427,7.17053,7.15833,96
USDCNH.FXCM,20240804,7.15444,7.13603,7.16392,7.08335,7.16427,7.14039,7.16748,7.08417,918769
USDCNH.FXCM,20240805,7.13603,7.15873,7.16479,7.13043,7.14039,7.16023,7.16539,7.13393,684411
USDCNH.FXCM,20240806,7.15873,7.17286,7.19416,7.15487,7.16023,7.17406,7.19483,7.15858,524314
USDCNH.FXCM,20240807,7.17286,7.18202,7.18466,7.15384,7.17406,7.19078,7.19115,7.15465,419848
USDCNH.FXCM,20240808,7.18202,7.17087,7.18962,7.16322,7.19078,7.17763,7.19138,7.16389,412110
USDCNH.FXCM,20240811,7.17087,7.1776,7.18537,7.16544,7.17763,7.17942,7.186,7.17318,341513
USDCNH.FXCM,20240812,7.1776,7.14485,7.18293,7.14485,7.17942,7.15056,7.1835,7.14553,372320
USDCNH.FXCM,20240813,7.14485,7.14595,7.15328,7.12952,7.15056,7.14838,7.15406,7.1309,462090
USDCNH.FXCM,20240814,7.14595,7.17707,7.18429,7.14045,7.14838,7.18158,7.18495,7.146,359597
USDCNH.FXCM,20240815,7.17707,7.16085,7.18359,7.15706,7.18158,7.16444,7.18433,7.16081,480362
USDCNH.FXCM,20240817,7.16085,7.15873,7.16085,7.15722,7.16444,7.16353,7.16761,7.16332,101
USDCNH.FXCM,20240818,7.15873,7.12999,7.16428,7.12733,7.16353,7.13674,7.16573,7.12801,459181
USDCNH.FXCM,20240819,7.12999,7.11505,7.14689,7.11484,7.13674,7.11883,7.14756,7.1159,469746
USDCNH.FXCM,20240820,7.11505,7.13037,7.13937,7.11152,7.11883,7.13579,7.14013,7.113,512629
USDCNH.FXCM,20240821,7.13037,7.14461,7.14909,7.12528,7.13579,7.14914,7.14973,7.12593,375207
USDCNH.FXCM,20240822,7.14461,7.11387,7.14859,7.11287,7.14914,7.11813,7.15005,7.11346,444319
USDCNH.FXCM,20240824,7.11387,7.11195,7.11387,7.11026,7.11813,7.11853,7.11854,7.11813,9
USDCNH.FXCM,20240825,7.11195,7.12034,7.12499,7.10658,7.11853,7.1258,7.1258,7.10725,435392
USDCNH.FXCM,20240826,7.12034,7.11883,7.13398,7.118,7.1258,7.12478,7.13456,7.11943,360093
USDCNH.FXCM,20240827,7.11883,7.13137,7.14063,7.11642,7.12478,7.13452,7.14114,7.11979,383811
USDCNH.FXCM,20240828,7.13137,7.09209,7.13203,7.08425,7.13452,7.09749,7.13732,7.08491,525209
USDCNH.FXCM,20240829,7.09209,7.08727,7.09758,7.07063,7.09749,7.09293,7.09823,7.07123,533753
USDCNH.FXCM,20240831,7.08727,7.08209,7.08858,7.08119,7.09293,7.09146,7.09346,7.09142,231
USDCNH.FXCM,20240901,7.08209,7.11175,7.1186,7.08209,7.09146,7.11873,7.11923,7.09061,301931
USDCNH.FXCM,20240902,7.11175,7.11839,7.13061,7.10804,7.11873,7.12369,7.13118,7.11463,450512
USDCNH.FXCM,20240903,7.11839,7.10977,7.12227,7.10548,7.12369,7.11538,7.1254,7.10603,432192
USDCNH.FXCM,20240904,7.10977,7.08771,7.11245,7.08667,7.11538,7.0933,7.11837,7.08726,497043
USDCNH.FXCM,20240905,7.08771,7.08987,7.10062,7.07317,7.0933,7.09923,7.10124,7.07365,615836
USDCNH.FXCM,20240907,7.08987,7.08548,7.08987,7.08418,7.09923,7.09354,7.09923,7.09261,10
USDCNH.FXCM,20240908,7.08548,7.11773,7.12522,7.08548,7.09354,7.12246,7.12583,7.09354,476929
USDCNH.FXCM,20240909,7.11773,7.13498,7.13527,7.11616,7.12246,7.13603,7.13627,7.11832,336588
USDCNH.FXCM,20240910,7.13498,7.12584,7.13637,7.1072,7.13603,7.13173,7.13893,7.10783,456748
USDCNH.FXCM,20240911,7.12584,7.11645,7.13289,7.11614,7.13173,7.12125,7.13341,7.11754,391331
USDCNH.FXCM,20240912,7.11645,7.09757,7.11939,7.09054,7.12125,7.10443,7.12629,7.0911,445801
USDCNH.FXCM,20240914,7.09757,7.10084,7.10451,7.09757,7.10443,7.10416,7.10873,7.10416,161
USDCNH.FXCM,20240915,7.10084,7.09319,7.1044,7.08767,7.10416,7.09981,7.10512,7.08822,449500
USDCNH.FXCM,20240916,7.09319,7.10864,7.11142,7.09222,7.09981,7.11165,7.11314,7.09288,363825
USDCNH.FXCM,20240917,7.10864,7.09182,7.11111,7.06882,7.11165,7.09819,7.11263,7.06983,421732
USDCNH.FXCM,20240918,7.09182,7.06689,7.11337,7.05987,7.09819,7.07451,7.114,7.06052,637045
USDCNH.FXCM,20240919,7.06689,7.04038,7.07322,7.03641,7.07451,7.04563,7.07666,7.03886,488340
USDCNH.FXCM,20240921,7.04038,7.04251,7.04251,7.04038,7.04563,7.05182,7.05299,7.04563,75
USDCNH.FXCM,20240922,7.04251,7.05712,7.06471,7.03957,7.05182,7.06588,7.06589,7.04025,526125
USDCNH.FXCM,20240923,7.05712,7.00834,7.06917,7.00819,7.06588,7.01303,7.07008,7.01053,462216
USDCNH.FXCM,20240924,7.00834,7.02947,7.03554,6.99465,7.01303,7.03632,7.03664,6.99538,381367
USDCNH.FXCM,20240925,7.02947,6.97046,7.03514,6.97046,7.03632,6.97535,7.03707,6.97166,330203
USDCNH.FXCM,20240926,6.97046,6.9794,7.00397,6.96942,6.97535,6.98341,7.00461,6.97326,410124
USDCNH.FXCM,20240928,6.9794,6.97785,6.9794,6.97766,6.98341,6.98072,6.98825,6.98064,176
USDCNH.FXCM,20240929,6.97785,7.00217,7.01372,6.97317,6.98072,7.00963,7.01437,6.97379,546117
USDCNH.FXCM,20240930,7.00217,7.02539,7.0351,7.00075,7.00963,7.03431,7.0358,7.00138,634779
USDCNH.FXCM,20241001,7.02539,7.03357,7.03871,7.0057,7.03431,7.03881,7.03941,7.00638,392120
USDCNH.FXCM,20241002,7.03357,7.04758,7.05491,7.03282,7.03881,7.05741,7.05746,7.0361,541082
USDCNH.FXCM,20241003,7.04758,7.09527,7.10366,7.04508,7.05741,7.10313,7.10441,7.04741,426543
USDCNH.FXCM,20241006,7.09527,7.06907,7.09976,7.0577,7.10313,7.07443,7.1044,7.05835,448552
USDCNH.FXCM,20241007,7.06907,7.0733,7.08422,7.04603,7.07443,7.07487,7.08496,7.04653,629880
USDCNH.FXCM,20241008,7.0733,7.08948,7.09831,7.05332,7.07487,7.09764,7.09888,7.05395,473858
USDCNH.FXCM,20241009,7.08948,7.07725,7.0952,7.068,7.09764,7.08763,7.09807,7.06857,557842
USDCNH.FXCM,20241010,7.07725,7.06777,7.0885,7.06415,7.08763,7.07823,7.09066,7.06671,340222
USDCNH.FXCM,20241012,7.06777,7.07614,7.07859,7.06777,7.07823,7.08459,7.08785,7.07636,311
USDCNH.FXCM,20241013,7.07614,7.09378,7.10007,7.07189,7.08459,7.09718,7.10072,7.07803,322481
USDCNH.FXCM,20241014,7.09378,7.13211,7.14308,7.09005,7.09718,7.14069,7.14372,7.09196,486162
USDCNH.FXCM,20241015,7.13211,7.13457,7.14052,7.12082,7.14069,7.13986,7.14327,7.12141,382116
USDCNH.FXCM,20241016,7.13457,7.1321,7.14717,7.1254,7.13986,7.13998,7.14777,7.12602,444626
USDCNH.FXCM,20241017,7.1321,7.11296,7.13855,7.10908,7.13998,7.12297,7.14201,7.10963,431910
USDCNH.FXCM,20241020,7.11296,7.13188,7.13772,7.1076,7.12297,7.13759,7.13842,7.10843,389494
USDCNH.FXCM,20241021,7.13188,7.13437,7.13868,7.12951,7.13759,7.13717,7.13942,7.13013,402134
USDCNH.FXCM,20241022,7.13437,7.13423,7.14644,7.13174,7.13717,7.13793,7.14713,7.13388,383403
USDCNH.FXCM,20241023,7.13423,7.12296,7.13664,7.116,7.13793,7.12533,7.1414,7.11663,386355
USDCNH.FXCM,20241024,7.12296,7.13264,7.13785,7.12226,7.12533,7.13759,7.1385,7.12369,285856
USDCNH.FXCM,20241025,7.13264,7.13264,7.13264,7.13264,7.13759,7.13759,7.13759,7.13759,2
USDCNH.FXCM,20241026,7.13264,7.12924,7.13531,7.12924,7.13759,7.13703,7.14031,7.13703,195
USDCNH.FXCM,20241027,7.12924,7.144,7.14962,7.12826,7.13703,7.1459,7.15021,7.13596,309131
USDCNH.FXCM,20241028,7.144,7.14223,7.16397,7.13759,7.1459,7.14339,7.16459,7.1411,373257
USDCNH.FXCM,20241029,7.14223,7.12432,7.15207,7.12314,7.14339,7.12645,7.15277,7.1237,392826
USDCNH.FXCM,20241030,7.12432,7.12075,7.1346,7.11959,7.12645,7.12236,7.13533,7.12042,399625
USDCNH.FXCM,20241031,7.12075,7.13805,7.13942,7.11407,7.12236,7.13999,7.14206,7.11478,376613
USDCNH.FXCM,20241102,7.13805,7.10829,7.13805,7.10829,7.13999,7.11393,7.13999,7.11077,1258
USDCNH.FXCM,20241103,7.10829,7.10932,7.11807,7.0865,7.11393,7.1136,7.11879,7.08711,458426
USDCNH.FXCM,20241104,7.10932,7.10086,7.11722,7.1002,7.1136,7.10314,7.11782,7.10118,309570
USDCNH.FXCM,20241105,7.10086,7.20151,7.20945,7.08967,7.10314,7.20614,7.21009,7.09108,901926
USDCNH.FXCM,20241106,7.20151,7.14616,7.21294,7.14122,7.20614,7.15432,7.2137,7.14188,655151
USDCNH.FXCM,20241107,7.14616,7.19377,7.20907,7.14223,7.15432,7.20423,7.20977,7.14867,606360
USDCNH.FXCM,20241109,7.19377,7.19658,7.19691,7.19243,7.20423,7.20527,7.20683,7.19543,932
USDCNH.FXCM,20241110,7.19658,7.22489,7.23337,7.18597,7.20527,7.22915,7.2339,7.18673,419622
USDCNH.FXCM,20241111,7.22489,7.24068,7.25537,7.22293,7.22915,7.25014,7.25597,7.22354,539853
USDCNH.FXCM,20241112,7.24068,7.23951,7.249,7.21207,7.25014,7.24607,7.25014,7.21317,559438
USDCNH.FXCM,20241113,7.23951,7.24867,7.26634,7.23605,7.24607,7.25673,7.26691,7.2367,607441
USDCNH.FXCM,20241114,7.24867,7.23277,7.2575,7.23028,7.25673,7.24013,7.2585,7.23091,549229
USDCNH.FXCM,20241116,7.23277,7.23277,7.23277,7.23277,7.24013,7.24013,7.24013,7.24013,2
USDCNH.FXCM,20241117,7.23277,7.22487,7.25298,7.22469,7.24013,7.23073,7.25365,7.2254,511462
USDCNH.FXCM,20241118,7.22487,7.23107,7.2485,7.22392,7.23073,7.23718,7.24903,7.22528,557463
USDCNH.FXCM,20241119,7.23107,7.24657,7.25591,7.23067,7.23718,7.25282,7.25642,7.2318,377615
USDCNH.FXCM,20241120,7.24657,7.25352,7.25954,7.2399,7.25282,7.25667,7.26022,7.24048,455614
USDCNH.FXCM,20241121,7.25352,7.25664,7.26697,7.2502,7.25667,7.26164,7.26756,7.25086,491009
USDCNH.FXCM,20241123,7.25664,7.24035,7.25787,7.24035,7.26164,7.24417,7.26257,7.24371,658
USDCNH.FXCM,20241124,7.24035,7.24472,7.25767,7.23582,7.24417,7.24735,7.25824,7.23635,442997
USDCNH.FXCM,20241125,7.24472,7.25661,7.27248,7.24351,7.24735,7.25839,7.27343,7.24462,465277
USDCNH.FXCM,20241126,7.25661,7.24116,7.26954,7.24116,7.25839,7.24817,7.27017,7.24249,429799
USDCNH.FXCM,20241127,7.24116,7.24713,7.25945,7.23992,7.24817,7.25275,7.26001,7.24145,267276
USDCNH.FXCM,20241128,7.24713,7.24477,7.2548,7.22789,7.25275,7.25173,7.25543,7.22845,464456
USDCNH.FXCM,20241130,7.24477,7.25395,7.2563,7.24477,7.25173,7.26005,7.26102,7.25173,652
USDCNH.FXCM,20241201,7.25395,7.28228,7.29549,7.2486,7.26005,7.28972,7.29608,7.25426,441167
USDCNH.FXCM,20241202,7.28228,7.29905,7.31463,7.28178,7.28972,7.30056,7.31531,7.28388,445813
USDCNH.FXCM,20241203,7.29905,7.27511,7.30612,7.26697,7.30056,7.28089,7.30693,7.26743,557384
