ts_code,trade_date,fd_share,fund_type,market
159632.SZ,20230921,491872.064,ETF,SZ
159632.SZ,20230922,491972.064,ETF,SZ
159632.SZ,20230925,492272.064,ETF,SZ
159632.SZ,20230926,492772.064,ETF,SZ
159632.SZ,20230927,493172.064,ETF,SZ
159632.SZ,20230928,493672.064,ETF,SZ
159632.SZ,20230930,494072.064,ETF,SZ
159632.SZ,20231009,494072.064,ETF,SZ
159632.SZ,20231010,494372.064,ETF,SZ
159632.SZ,20231011,494372.064,ETF,SZ
159632.SZ,20231012,494972.064,ETF,SZ
159632.SZ,20231013,494972.064,ETF,SZ
159632.SZ,20231016,481472.064,ETF,SZ
159632.SZ,20231017,481072.064,ETF,SZ
159632.SZ,20231018,480572.064,ETF,SZ
159632.SZ,20231019,480572.064,ETF,SZ
159632.SZ,20231020,476872.064,ETF,SZ
159632.SZ,20231023,476372.064,ETF,SZ
159632.SZ,20231024,471172.064,ETF,SZ
159632.SZ,20231025,468672.064,ETF,SZ
159632.SZ,20231026,468172.064,ETF,SZ
159632.SZ,20231027,462072.064,ETF,SZ
159632.SZ,20231030,462072.064,ETF,SZ
159632.SZ,20231031,462072.064,ETF,SZ
159632.SZ,20231101,461772.064,ETF,SZ
159632.SZ,20231102,462972.064,ETF,SZ
159632.SZ,20231103,462872.064,ETF,SZ
159632.SZ,20231106,461572.064,ETF,SZ
159632.SZ,20231107,460372.064,ETF,SZ
159632.SZ,20231108,445372.064,ETF,SZ
159632.SZ,20231109,445072.064,ETF,SZ
159632.SZ,20231110,441072.064,ETF,SZ
159632.SZ,20231113,441372.064,ETF,SZ
159632.SZ,20231114,441172.064,ETF,SZ
159632.SZ,20231115,442172.064,ETF,SZ
159632.SZ,20231116,442172.064,ETF,SZ
159632.SZ,20231117,441172.064,ETF,SZ
159632.SZ,20231120,441172.064,ETF,SZ
159632.SZ,20231121,439972.064,ETF,SZ
159632.SZ,20231122,439772.064,ETF,SZ
159632.SZ,20231123,439472.064,ETF,SZ
159632.SZ,20231124,439472.064,ETF,SZ
