日期,纳指ETF,红利低波ETF,沪深300ETF,黄金ETF,国债ETF
2016-02-15,0.2916541,0.4111422061714551,2.4681007406549,2.547,108.0350383
2016-02-22,0.2900549,0.4319653343717138,2.6066637288169,2.555,108.05956721121
2016-02-29,0.2924537,0.4064940966616808,2.4051175642176,2.587,108.29308223365
2016-03-07,0.3014492,0.4340501750492549,2.605823953,2.649,108.31859227812
2016-03-14,0.3008495,0.4306057693874945,2.5730727013837,2.624,108.58644774503
2016-03-21,0.301849,0.4460827671350666,2.7191936707181,2.576,108.6276563
2016-03-28,0.3042478,0.4399143927816297,2.6494922887942,2.541,109.25853930121
2016-04-04,0.3052473,0.4480638440809526,2.7032379326873,2.564,109.63628419045
2016-04-11,0.3064467,0.4495939026166941,2.6973595028865,2.593,109.42141112358
2016-04-18,0.309845,0.4491889126218936,2.7023981570015,2.564,109.11823405664
2016-04-25,0.3066466,0.4435059314722137,2.6494922887942,2.578,107.95654587778
2016-05-02,0.3008495,0.4441184053382231,2.6469729617367,2.66,108.60312738949
2016-05-09,0.3004497,0.4338382932193874,2.5730727013837,2.67,108.73263992295
2016-05-16,0.2996501,0.4403757522069021,2.5907079907861,2.695,108.93377681202
2016-05-23,0.3024487,0.4379860719653794,2.5856693366711,2.635,108.79641503412
2016-05-30,0.3134432,0.4387800875587923,2.57139315,2.554,108.76403690075
2016-06-06,0.311844,0.4506558594821711,2.6679673538825,2.621,108.68358214512
2016-06-13,0.307846,0.4383849106303381,2.5772715798128,2.724,108.81996276747
2016-06-20,0.3106446,0.4460460044630196,2.6184205884185,2.717,109.0289489
2016-06-27,0.3048475,0.44528780220256,2.6251387939051,2.828,109.54994250148
2016-07-04,0.3112443,0.4570485975371309,2.6965197272007,2.899,109.74224899055
2016-07-11,0.3192403,0.4568412250679585,2.7166743436606,2.942,109.85213841287
2016-07-18,0.3236381,0.4729567211659811,2.7804972957837,2.865,109.94142356851
2016-07-25,0.3284357,0.468361207948138,2.7502653710938,2.83,110.11214463534
2016-08-01,0.333833,0.4756508050504731,2.709956138,2.877,110.52619228016
2016-08-08,0.3374312,0.4841004170282443,2.7620222306954,2.857,110.66453521362
2016-08-15,0.3394302,0.5072138403227621,2.8947067890566,2.864,110.74498996925
2016-08-22,0.3380309,0.4988955325974969,2.8518782290793,2.855,110.82152010266
2016-08-29,0.3386306,0.4939643747307949,2.8224860800752,2.83,110.72340454701
2016-09-05,0.3406296,0.4987182628960151,2.8342429396768,2.851,110.54974001352
2016-09-12,0.3320339,0.4901792677364315,2.7855359498987,2.852,110.5095126
2016-09-19,0.3422288,0.4899050249839548,2.7863757255845,2.826,110.68513948031
2016-09-26,0.3488255,0.4878452158596598,2.7586631279521,2.863,110.77540579151
2016-10-03,0.3412293,0.492965258301041,2.7897348283278,2.843,111.02461930285
2016-10-10,0.3440279,0.49994330749937,2.8216463043894,2.737,111.04228010286
2016-10-17,0.3432283,0.4962814014702486,2.804011015,2.734,111.27775743642
2016-10-24,0.3476261,0.510574747736378,2.8821101537692,2.76,111.61331263673
2016-10-31,0.3466266,0.5050232839561436,2.8518782290793,2.788,111.32485290313
2016-11-07,0.3452273,0.5040546190308901,2.8653146400526,2.792,111.35526872538
2016-11-14,0.3436281,0.5096583352098126,2.9282978164898,2.683,111.048167
2016-11-21,0.3502248,0.5151236416237267,2.9358557976623,2.709,110.45260561343
2016-11-28,0.3626186,0.5346050388527407,3.0248720203603,2.678,110.20142979097
2016-12-05,0.3504247,0.5242748345660116,2.9551706384364,2.629,109.55975405705
2016-12-12,0.3586206,0.5213560043382192,2.9081432000299,2.63,108.6502229
2016-12-19,0.3624187,0.5086637475150209,2.8426406965351,2.615,107.2236227
2016-12-26,0.3728135,0.506002730661104,2.8350827153627,2.592,107.80839138876
2017-01-02,0.3632183,0.50523278759471,2.8199667530177,2.636,108.63256205619
2017-01-09,0.3644177,0.5159688246568634,2.8720328455392,2.645,108.57663618947
2017-01-16,0.3688155,0.5115574686924983,2.8308838369335,2.682,108.30387494477
2017-01-23,0.365817,0.5175349919831332,2.8686716943543,2.681,109.05445894547
2017-01-30,0.3760119,0.5213780231929129,2.8908631445338,2.641,108.78660347855
2017-02-06,0.3746126,0.5198197315062674,2.8729392809273,2.701,108.62863743396
2017-02-13,0.3830084,0.5284838989627824,2.928417906,2.719,108.29210107809
2017-02-20,0.3872063,0.5354304940382822,2.9651191509036,2.73,108.62961858952
2017-02-27,0.3892053,0.5317488214130314,2.9360995622073,2.784,108.92004063423
2017-03-06,0.403798,0.5324422409674793,2.9369530795219,2.739,108.83075547859
2017-03-13,0.401799,0.5330457639220338,2.9523163911846,2.718,108.37549930039
2017-03-20,0.4053972,0.5335636041798149,2.9369530795219,2.766,108.84841627861
2017-03-27,0.3870064,0.5405021153423178,2.9651191509036,2.8,108.99558961208
2017-04-03,0.4011993,0.541642944849641,2.9480488046117,2.761,108.73460223406
2017-04-10,0.3942028,0.557728759570285,2.991578188,2.808,108.89649290088
2017-04-17,0.3870064,0.5543179343571808,2.964265634,2.852,108.61097663394
2017-04-24,0.3966016,0.5506632403990316,2.9215897678592,2.805,107.96047050001
2017-05-01,0.4035981,0.5532637514164254,2.928417906,2.812,107.91631849997
2017-05-08,0.4123937,0.5400492902817551,2.8550154173208,2.738,107.14218676592
2017-05-15,0.411794,0.5486478903744361,2.896837766,2.75,106.97833378799
2017-05-22,0.409795,0.5536177289656397,2.9062264561965,2.79,106.49069947643
2017-05-29,0.4213892,0.5643534899444852,2.9762148759933,2.788,106.99403227689
2017-06-05,0.4267865,0.5640772661731852,2.9574374950722,2.805,107.75246552204
2017-06-12,0.4191903,0.5841653153009094,3.0555919862507,2.77,107.78288134429
2017-06-19,0.4099949,0.5763076307787626,3.0496173650485,2.753,108.0419064
2017-06-26,0.4165916,0.5953850503184382,3.1503324081707,2.764,107.82507103322
2017-07-03,0.4031983,0.5914242284075373,3.13070151,2.707,107.74952205537
2017-07-10,0.4039979,0.592719155992749,3.1443577869686,2.658,107.78680596651
2017-07-17,0.413793,0.5920708445759524,3.1614281332605,2.695,107.76816401094
2017-07-24,0.4185906,0.608050125044729,3.2442193127762,2.727,107.62000952192
2017-07-31,0.4151923,0.6020971102021254,3.2348306223156,2.742,107.61314143302
2017-08-07,0.4171913,0.595420602098784,3.2280024837989,2.725,107.79857983319
2017-08-14,0.4085956,0.5909618179282682,3.1972758604735,2.76,107.84273183323
2017-08-21,0.407796,0.5968554264240132,3.2408052435178,2.752,107.8525434
2017-08-28,0.4075961,0.6069783696436063,3.3312780788649,2.762,107.913375
2017-09-04,0.4109944,0.6012558553016671,3.3312780788649,2.796,107.92122427775
2017-09-11,0.4069964,0.6006110603143707,3.3201823537752,2.781,108.09194534458
2017-09-18,0.4113942,0.6031594593965136,3.3381062173817,2.758,107.94084738888
2017-09-25,0.4093952,0.6021597326773422,3.309940146,2.734,107.87216649993
2017-10-02,0.413793,0.6033889330610155,3.3304245615503,2.742,107.79956098875
2017-10-09,0.4183907,0.6107043754358198,3.3654187714487,2.729,107.77993787762
2017-10-16,0.4221888,0.6152428120624375,3.3918778082012,2.748,107.71420045534
2017-10-23,0.4253872,0.6240575175752396,3.4098016718077,2.713,107.59351832189
2017-10-30,0.4333832,0.6311885169261244,3.4695478838293,2.711,107.07644934363
2017-11-06,0.4369814,0.6226376695585701,3.4823506435482,2.707,107.04309005471
2017-11-13,0.4391803,0.6349370017118783,3.5745305135245,2.724,107.14905485481
2017-11-20,0.4385806,0.6389714119332416,3.5873332732434,2.742,107.13335636591
2017-11-27,0.4435781,0.6259867877305836,3.4874717474358,2.731,106.99501343245
2017-12-04,0.4521738,0.618908258738893,3.4772295396607,2.7,107.41004223283
2017-12-11,0.443778,0.6205311926681129,3.5233194746488,2.653,107.2913224
2017-12-18,0.4529734,0.6094303720592039,3.4362607085601,2.674,107.3747206
2017-12-25,0.4521738,0.61896222576023,3.4840576781774,2.693,107.50717663292
2018-01-01,0.4455771,0.6243053338272305,3.4789365742899,2.708,107.32468169942
2018-01-08,0.4533732,0.6521514546821983,3.588186791,2.73,107.58959369967
2018-01-15,0.4615691,0.6569088399026513,3.6402513467483,2.783,107.47774196623
2018-01-22,0.45977,0.6712978514567384,3.7469410110727,2.754,107.57880098854
2018-01-29,0.4685656,0.6714613024621267,3.7107948331363,2.754,107.91926196664
2018-02-05,0.4451773,0.6669912521552234,3.6771544336727,2.705,107.92318658886
2018-02-12,0.4259869,0.6078847462997525,3.3485136081439,2.694,108.43142516711
2018-02-19,0.4383807,0.6166809929794623,3.4192447044519,2.73,108.43731210045
2018-02-26,0.4581708,0.6379883519274449,3.5538063023063,2.727,108.29308223365
2018-03-05,0.4533732,0.6263390312828818,3.4615108473677,2.71,108.90336098977
2018-03-12,0.4733632,0.6408386650592194,3.5563940253419,2.699,108.75422534519
2018-03-19,0.4663667,0.6306414941783458,3.5124027337357,2.678,108.7630557
