mom_w,vol_w,val_w,top_n,def_alloc,step_low,step_high,max_def,hongli_ratio,annual_return,max_drawdown,sharpe,final_nav,ret_dd
0.6,0.25,0.15,2,0.3,0.15,0.3,0.9,0.2,0.10736396675751658,0.0791690564451662,1.3956210301091923,3.570903442015,1.3561354849780058
0.6,0.3,0.1,1,0.3,0.15,0.3,0.9,0.2,0.10410931186871286,0.1296637731958895,1.074641972637928,3.4421021375876446,0.8029174942443619
0.6,0.3,0.1,2,0.3,0.15,0.3,0.9,0.2,0.1111090322542656,0.07916905644516599,1.4632694988345643,3.7245905665825765,1.40344014749275
0.35,0.3,0.1,2,0.25,0.1,0.2,0.75,0.0,0.09419128371739016,0.0530126194450024,1.6228742154113955,3.075486625685816,1.7767709783725798
0.35,0.3,0.1,2,0.25,0.1,0.2,0.75,0.25,0.10637701643934983,0.0530126194450024,1.588313964436523,3.5313846491121894,2.006635732265786
0.35,0.3,0.1,2,0.25,0.1,0.2,0.75,0.5,0.11811417113004707,0.07166496990511535,1.443194515668356,4.028510238032889,1.6481437344693037
0.35,0.3,0.1,2,0.25,0.1,0.2,0.75,0.75,0.12951026994450232,0.09203974285353607,1.2967859094690681,4.572041688250847,1.4071124704313174
0.35,0.3,0.1,2,0.25,0.1,0.2,0.75,1.0,0.13943937846264465,0.11374017608695226,1.1635221281295844,5.099764118193803,1.2259465675175834
0.35,0.3,0.1,2,0.25,0.1,0.2,0.8,0.0,0.08954691180134011,0.05251732141978521,1.6284364605742296,2.916472649380161,1.705092898504235
0.35,0.3,0.1,2,0.25,0.1,0.2,0.8,0.25,0.10252541888072009,0.05251732141978521,1.6002946693017845,3.3809789870332287,1.9522210217312221
0.35,0.3,0.1,2,0.25,0.1,0.2,0.8,0.5,0.1149993100273341,0.06687773373854823,1.435007630341452,3.8906606816052665,1.719545558719324
0.35,0.3,0.1,2,0.25,0.1,0.2,0.8,0.75,0.12704421037246516,0.0915808344248297,1.2747459134824553,4.449006499826398,1.3872357810491898
0.35,0.3,0.1,2,0.25,0.1,0.2,0.8,1.0,0.13713672331432214,0.12668062126826213,1.1313473680158435,4.972619662545146,1.0825390808900275
0.35,0.3,0.1,2,0.25,0.1,0.2,0.85,0.0,0.08489109458677202,0.05202202339456806,1.6219331875132208,2.764689102230843,1.63182992600853
0.35,0.3,0.1,2,0.25,0.1,0.2,0.85,0.25,0.09866252700192812,0.05202202339456806,1.6066622724644373,3.2360710399383907,1.8965530474201064
0.35,0.3,0.1,2,0.25,0.1,0.2,0.85,0.5,0.11187001532211438,0.06558523119943027,1.4220252552713142,3.756553480780497,1.7057196151667477
0.35,0.3,0.1,2,0.25,0.1,0.2,0.85,0.75,0.12455814710960111,0.09454888256912197,1.249725749200957,4.328062580632657,1.3173941745799083
0.35,0.3,0.1,2,0.25,0.1,0.2,0.85,1.0,0.13558283769460133,0.12843740548727742,1.107204286674079,4.888474494312688,1.0556335763729805
0.35,0.3,0.1,2,0.25,0.1,0.2,0.9,0.0,0.08022405135303967,0.05152672536935112,1.5996733432173587,2.6198627295111074,1.5569406124294123
0.35,0.3,0.1,2,0.25,0.1,0.2,0.9,0.25,0.09478851375477837,0.05152672536935112,1.6056716316745945,3.0965033382866958,1.8395990250752479
0.35,0.3,0.1,2,0.25,0.1,0.2,0.9,0.5,0.10872643622728617,0.06689228697057571,1.4038793391183693,3.6261271468724843,1.6253957093007192
0.35,0.3,0.1,2,0.25,0.1,0.2,0.9,0.75,0.12205221593476878,0.09751344117767742,1.221937780441253,4.20921934085429,1.2516450497565736
0.35,0.3,0.1,2,0.25,0.1,0.2,0.9,1.0,0.13440012746608399,0.13019255308873698,1.0839588745761428,4.825309065598695,1.032318087920737
0.35,0.3,0.1,2,0.25,0.1,0.2,0.95,0.0,0.07554600031065895,0.051031427344133705,1.5583042790759871,2.4817276529160797,1.4803818792135608
0.35,0.3,0.1,2,0.25,0.1,0.2,0.95,0.25,0.09090355179651843,0.051031427344133705,1.5954586168214506,2.9621209388523275,1.7813248918848477
0.35,0.3,0.1,2,0.25,0.1,0.2,0.95,0.5,0.10556872208494261,0.06820099178263374,1.3803251713225786,3.49931957370545,1.547905966256402
0.35,0.3,0.1,2,0.25,0.1,0.2,0.95,0.75,0.11952655320784955,0.10047450649422898,1.1916479732461596,4.092484234560549,1.1896207045785776
0.35,0.3,0.1,2,0.25,0.1,0.2,0.95,1.0,0.1323872791954721,0.13194606071234974,1.0554795918820161,4.719531729937031,1.003343930699714
0.35,0.3,0.1,2,0.25,0.1,0.25,0.75,0.0,0.10278883596326871,0.05466361286239282,1.6027051471857718,3.391074650693796,1.8803886274773622
0.35,0.3,0.1,2,0.25,0.1,0.25,0.75,0.25,0.11444062798925692,0.054751490353377986,1.5856192440594647,3.866399829103287,2.090182883618917
0.35,0.3,0.1,2,0.25,0.1,0.25,0.75,0.5,0.1256887870280885,0.07187124157544604,1.4717951825397952,4.382686813670515,1.748805005631468
0.35,0.3,0.1,2,0.25,0.1,0.25,0.75,0.75,0.13732064477357353,0.09221889981410417,1.3482225812624002,4.982666967367025,1.4890726852129654
0.35,0.3,0.1,2,0.25,0.1,0.25,0.75,1.0,0.1482135700087519,0.11228764723670191,1.2317592274998768,5.6121485492671175,1.3199454584378127
0.35,0.3,0.1,2,0.25,0.1,0.25,0.8,0.0,0.0989982037131707,0.054333414178914616,1.6095090253479984,3.2484327382866343,1.8220501179472965
0.35,0.3,0.1,2,0.25,0.1,0.25,0.8,0.25,0.11139640608300927,0.054333414178914616,1.6004254747917672,3.7366313659143175,2.0502375520925633
0.35,0.3,0.1,2,0.25,0.1,0.25,0.8,0.5,0.12334155393018498,0.06710558860159799,1.4722010783932256,4.2699857218061315,1.8380220857976028
0.35,0.3,0.1,2,0.25,0.1,0.25,0.8,0.75,0.13565417917969613,0.08889109037806141,1.335745921737775,4.892308869969105,1.5260717199299425
0.35,0.3,0.1,2,0.25,0.1,0.25,0.8,1.0,0.14720698177285696,0.11303350038229434,1.213988521054448,5.551052185468123,1.302330559303068
0.35,0.3,0.1,2,0.25,0.1,0.25,0.85,0.0,0.09519469405960757,0.05400321549543657,1.6083910548621985,3.1108723430671708,1.7627597391427887
0.35,0.3,0.1,2,0.25,0.1,0.25,0.85,0.25,0.10834081450445332,0.05400321549543657,1.6118360206191384,3.6104179287217497,2.0061919185832267
0.35,0.3,0.1,2,0.25,0.1,0.25,0.85,0.5,0.12098149651310752,0.06442726439357703,1.4694907244108766,4.159362130409683,1.8777996808004869
0.35,0.3,0.1,2,0.25,0.1,0.25,0.85,0.75,0.13397083252315944,0.09104833094791995,1.3209112402165266,4.802567897095952,1.471425463030084
0.35,0.3,0.1,2,0.25,0.1,0.25,0.85,1.0,0.1430383660563328,0.1259633900070835,1.1668752401887514,5.304488870693328,1.1355550692013694
0.35,0.3,0.1,2,0.25,0.1,0.25,0.9,0.0,0.09137844246925741,0.05367301681195851,1.5974031542669165,2.9782547502067964,1.7025024471681647
0.35,0.3,0.1,2,0.25,0.1,0.25,0.9,0.25,0.1052739617482199,0.05367301681195851,1.6188762429759302,3.4876932155802964,1.961394533067583
0.35,0.3,0.1,2,0.25,0.1,0.25,0.9,0.5,0.11860870426713976,0.06563516345028676,1.463357236853904,4.050804752391141,1.8070908645938866
0.35,0.3,0.1,2,0.25,0.1,0.25,0.9,0.75,0.13227067721772,0.09372540997892914,1.3037939105728897,4.713470028964568,1.411257387377195
0.35,0.3,0.1,2,0.25,0.1,0.25,0.9,1.0,0.14372407321099878,0.1275147948263038,1.1593873985742313,5.344341674895835,1.1271168448082804
0.35,0.3,0.1,2,0.25,0.1,0.25,0.95,0.0,0.08754958358797649,0.053342818128480435,1.5747246062814473,2.850443171073674,1.6412628102457265
0.35,0.3,0.1,2,0.25,0.1,0.25,0.95,0.25,0.10219595617949673,0.053342818128480435,1.6204864240003887,3.3683909900452473,1.915833466716168
0.35,0.3,0.1,2,0.25,0.1,0.25,0.95,0.5,0.11622326684781181,0.06684430629045911,1.4535353621299127,3.944301415613572,1.7387160297959545
0.35,0.3,0.1,2,0.25,0.1,0.25,0.95,0.75,0.13055378610878687,0.09639965217292756,1.2845046003659355,4.625040370383364,1.3542972735481613
0.35,0.3,0.1,2,0.25,0.1,0.25,0.95,1.0,0.14247020052094617,0.12906493747804043,1.138537676285225,5.2716747958644286,1.1038644832969182
0.35,0.3,0.1,2,0.25,0.1,0.3,0.75,0.0,0.1080019536610799,0.05911361619283521,1.562981640714929,3.596665328171381,1.8270232920409653
0.35,0.3,0.1,2,0.25,0.1,0.3,0.75,0.25,0.1187041897878931,0.05933955638567718,1.5502536091564332,4.055122475701063,2.000422602022431
0.35,0.3,0.1,2,0.25,0.1,0.3,0.75,0.5,0.12905597592476092,0.07399973985798618,1.4611602239384451,4.549143774267402,1.7440058055938286
0.35,0.3,0.1,2,0.25,0.1,0.3,0.75,0.75,0.13834806718504655,0.09406276563039193,1.348576318074601,5.039137607710737,1.4708058630624181
0.35,0.3,0.1,2,0.25,0.1,0.3,0.75,1.0,0.1507041799591975,0.1138572928528574,1.2569754071745958,5.765988273989769,1.3236234252816717
0.35,0.3,0.1,2,0.25,0.1,0.3,0.8,0.0,0.10474467329895809,0.057734416554302115,1.5696938123234252,3.466905411299812,1.8142501396968387
0.35,0.3,0.1,2,0.25,0.1,0.3,0.8,0.25,0.116099985685854,0.05796357745147066,1.563228984886633,3.938867889297816,2.0029817135261774
0.35,0.3,0.1,2,0.25,0.1,0.3,0.8,0.5,0.1270637888013495,0.06945679854569255,1.4641263166732439,4.449971182740928,1.829393111428248
0.35,0.3,0.1,2,0.25,0.1,0.3,0.8,0.75,0.13884981695920606,0.09092511831579639,1.3530336857892689,5.066928905752223,1.5270787603152751
0.35,0.3,0.1,2,0.25,0.1,0.3,0.8,1.0,0.14856706070424175,0.1120873628435308,1.2346952708303929,5.633750525004615,1.3254577227553748
0.35,0.3,0.1,2,0.25,0.1,0.3,0.85,0.0,0.10147649590358254,0.05635515310049904,1.571457203610832,3.3410518280597152,1.8006604599692577
0.35,0.3,0.1,2,0.25,0.1,0.3,0.85,0.25,0.11348674199718922,0.05658721922187113,1.5741693332011344,3.825298588003255,2.0055189768598183
0.35,0.3,0.1,2,0.25,0.1,0.3,0.85,0.5,0.1250619813254259,0.06489964324611401,1.4651397012511642,4.352326328307994,1.927005682468281
0.35,0.3,0.1,2,0.25,0.1,0.3,0.85,0.75,0.1374841271987144,0.08778293449095932,1.3437084738178435,4.991613396989224,1.5661828577042358
0.35,0.3,0.1,2,0.25,0.1,0.3,0.85,1.0,0.14767693709755614,0.11031998597098153,1.2197141348228542,5.579500267138444,1.3386236029471663
0.35,0.3,0.1,2,0.25,0.1,0.3,0.9,0.0,0.09819750527076332,0.054975830141923414,1.5671961165587605,3.2190175442146076,1.7861941332629367
0.35,0.3,0.1,2,0.25,0.1,0.3,0.9,0.25,0.11086452877881525,0.055210484851084526,1.5825544152492592,3.7143741232882554,2.0080339645239955
0.35,0.3,0.1,2,0.25,0.1,0.3,0.9,0.5,0.1230506106492324,0.061714051125389836,1.4639957121493936,4.256203516936408,1.9938832146867123
0.35,0.3,0.1,2,0.25,0.1,0.3,0.9,0.75,0.13610602979287023,0.0850145447399287,1.332675778998847,4.916658712310053,1.6009734594149445
0.35,0.3,0.1,2,0.25,0.1,0.3,0.9,1.0,0.14971090015896293,0.10855517572889363,1.22141489811389,5.704176355247894,1.3791226365185192
0.35,0.3,0.1,2,0.25,0.1,0.3,0.95,0.0,0.0949077845565649,0.05449851352065383,1.555844325295145,3.100716308905026,1.7414747380329332
0.35,0.3,0.1,2,0.25,0.1,0.3,0.95,0.25,0.10823341597468183,0.05449851352065383,1.5878127503841029,3.606053953453963,1.9859884056041925
0.35,0.3,0.1,2,0.25,0.1,0.3,0.95,0.5,0.12102973401098227,0.06261775298244018,1.460499595899224,4.1615965343890435,1.9328341923243795
0.35,0.3,0.1,2,0.25,0.1,0.3,0.95,0.75,0.13471556849474675,0.08702739915341441,1.3199673784782633,4.842082104425549,1.5479673046101983
0.35,0.3,0.1,2,0.25,0.1,0.3,0.95,1.0,0.14817599060994602,0.11098259248584229,1.200318720013036,5.609856541565376,1.3351282150743449
0.35,0.3,0.1,2,0.25,0.1,0.35,0.75,0.0,0.11265803897658211,0.06187180682184267,1.5325848104429471,3.7899179207184637,1.8208299508850017
0.35,0.3,0.1,2,0.25,0.1,0.35,0.75,0.25,0.12253710851888933,0.062090363785087754,1.520359951651765,4.2319783330687155,1.9735285968532055
0.35,0.3,0.1,2,0.25,0.1,0.35,0.75,0.5,0.13211734309914447,0.07804106811762686,1.449285506276303,4.705509662464508,1.6929207439858656
0.35,0.3,0.1,2,0.25,0.1,0.35,0.75,0.75,0.14068881853004966,0.0974216374478917,1.3545437548310915,5.169998732892564,1.4441229096082526
0.35,0.3,0.1,2,0.25,0.1,0.35,0.75,1.0,0.15261958253501784,0.11655208886986193,1.2745909300560005,5.886927038891342,1.3094538589130533
0.35,0.3,0.1,2,0.25,0.1,0.35,0.8,0.0,0.10988112376076065,0.060768565465489296,1.5402496898086109,3.673542883473911,1.8081901871315782
0.35,0.3,0.1,2,0.25,0.1,0.35,0.8,0.25,0.12032920127600333,0.060990226005738474,1.5318549823480307,4.129255392734906,1.972925977757186
0.35,0.3,0.1,2,0.25,0.1,0.35,0.8,0.5,0.1304457033629789,0.07391526394691893,1.453430679215514,4.6195248854906605,1.764800616238838
0.35,0.3,0.1,2,0.25,0.1,0.35,0.8,0.75,0.13969755960103836,0.09462373158160049,1.3509950342334704,5.1142048662818596,1.4763480288300366
0.35,0.3,0.1,2,0.25,0.1,0.35,0.8,1.0,0.1519603484321117,0.11504785816948636,1.264548772599414,5.845042058121942,1.3208446541286023
0.35,0.3,0.1,2,0.25,0.1,0.35,0.85,0.0,0.10709588642975709,0.059665277215934766,1.5451112327198127,3.560129104451353,1.7949449231948773
0.35,0.3,0.1,2,0.25,0.1,0.35,0.85,0.25,0.11811452078540197,0.059889841051402576,1.5422272784885185,4.028525961221945,1.9721962642049091
0.35,0.3,0.1,2,0.25,0.1,0.35,0.85,0.5,0.12876697647856283,0.06977762476197262,1.4563786256860192,4.534632200026971,1.8453906523447356
0.35,0.3,0.1,2,0.25,0.1,0.35,0.85,0.75,0.1386968623690965,0.09182197514533832,1.3462204527328154,5.058442038240861,1.5104974833046592
0.35,0.3,0.1,2,0.25,0.1,0.35,0.85,1.0,0.1512882064160217,0.11354547360133982,1.2535565933361101,5.8026193470249785,1.332401914559776
0.35,0.3,0.1,2,0.25,0.1,0.35,0.9,0.0,0.10430238483693044,0.05856194427079547,1.5465928166852025,3.4496220105234876,1.7810608260311038
0.35,0.3,0.1,2,0.25,0.1,0.35,0.9,0.25,0.11589311275257619,0.05878921052902837,1.5512135313781221,3.9297655860142213,1.9713330338966126
0.35,0.3,0.1,2,0.25,0.1,0.35,0.9,0.5,0.12708119773054927,0.06562813614662452,1.4580062639142806,4.450829130061669,1.9363828563808068
0.35,0.3,0.1,2,0.25,0.1,0.35,0.9,0.75,0.13768675059375135,0.08901637353819533,1.3402094323012512,5.002722287219102,1.5467575808923786
0.35,0.3,0.1,2,0.25,0.1,0.35,0.9,1.0,0.15330996652594053,0.11204494373078475,1.2574155579112511,5.9310869838428255,1.3682899149318604
0.35,0.3,0.1,2,0.25,0.1,0.35,0.95,0.0,0.10150067655885509,0.057458568830941754,1.5440899154365746,3.3419673571052497,1.7665019965515816
0.35,0.3,0.1,2,0.25,0.1,0.35,0.95,0.25,0.11366502283796587,0.05768833604834591,1.5585226158141208,3.832949716828695,1.9703293702683415
0.35,0.3,0.1,2,0.25,0.1,0.35,0.95,0.5,0.125388402449923,0.06146678370307714,1.4581911657533964,4.368112908362737,2.0399375873581915
0.35,0.3,0.1,2,0.25,0.1,0.35,0.95,0.75,0.1383918380039837,0.08620693218294657,1.3440283289613875,5.0415564248136775,1.605344657321657
0.35,0.3,0.1,2,0.25,0.1,0.35,0.95,1.0,0.1511104192407482,0.11054627712269366,1.2347151711804503,5.791445650733265,1.3669426341063753
0.35,0.3,0.1,2,0.25,0.1,0.4,0.75,0.0,0.11649459769152792,0.0643546633368971,1.508667350954669,3.9562844177283423,1.8101966765279762
0.35,0.3,0.1,2,0.25,0.1,0.4,0.75,0.25,0.12547048157993634,0.06685350573183799,1.4941866304742897,4.372090748743646,1.8767973377973939
0.35,0.3,0.1,2,0.25,0.1,0.4,0.75,0.5,0.1330602515286632,0.08450836757837503,1.4273143483464588,4.754657400860351,1.5745216165163765
0.35,0.3,0.1,2,0.25,0.1,0.4,0.75,0.75,0.1417441374613524,0.10195856016800593,1.3529013714602158,5.230013220338671,1.390213212385388
0.35,0.3,0.1,2,0.25,0.1,0.4,0.75,1.0,0.1529525223635595,0.12071730083512276,1.2820244240910057,5.908185411462265,1.2670306683916335
0.35,0.3,0.1,2,0.25,0.1,0.4,0.8,0.0,0.114114218428361,0.06279113721438365,1.5166427079611182,3.852289926947125,1.8173618681048622
0.35,0.3,0.1,2,0.25,0.1,0.4,0.8,0.25,0.12356628568656247,0.06300695529624332,1.503895358660749,4.280659525324543,1.9611530997742068
0.35,0.3,0.1,2,0.25,0.1,0.4,0.8,0.5,0.13180017837661984,0.08104788111030105,1.4325564996124025,4.689083233734698,1.6262014079954554
0.35,0.3,0.1,2,0.25,0.1,0.4,0.8,0.75,0.14087238161071003,0.09962052425950634,1.3508988166876605,5.180391977942882,1.4140899443948391
0.35,0.3,0.1,2,0.25,0.1,0.4,0.8,1.0,0.15252980450621734,0.11796309484955358,1.2761646490200464,5.881206724406768,1.293029864134618
0.35,0.3,0.1,2,0.25,0.1,0.4,0.85,0.0,0.11172777547397916,0.06187180682184277,1.5230763288198623,3.750559997635849,1.80579461329931
0.35,0.3,0.1,2,0.25,0.1,0.4,0.85,0.25,0.12165713568295766,0.06209036378508775,1.5129572155626398,4.190759091911972,1.9593561426705004
0.35,0.3,0.1,2,0.25,0.1,0.4,0.85,0.5,0.13128134679245096,0.077578961443028,1.442317975012034,4.662325862818317,1.6922287222014516
0.35,0.3,0.1,2,0.25,0.1,0.4,0.85,0.75,0.13999369307250564,0.09727975168377233,1.3480201094322963,5.130814697987137,1.4390835775114197
0.35,0.3,0.1,2,0.25,0.1,0.4,0.85,1.0,0.15193009100771193,0.11672264255643097,1.2677797161536206,5.843126223843852,1.3016334078819325
0.35,0.3,0.1,2,0.25,0.1,0.4,0.9,0.0,0.10933530629242294,0.06095244234065601,1.527665689750042,3.6510589758462157,1.7937805622514813
0.35,0.3,0.1,2,0.25,0.1,0.4,0.9,0.25,0.11974306058426265,0.06117359951058259,1.52123559201244,4.1023731543516115,1.9574303546344034
0.35,0.3,0.1,2,0.25,0.1,0.4,0.9,0.5,0.12981760734557968,0.0741015996857737,1.4447514497119112,4.587592577382135,1.7518867054971625
0.35,0.3,0.1,2,0.25,0.1,0.4,0.9,0.75,0.1391080867303267,0.09493624547260612,1.3442508498600232,5.081289047760897,1.465278998951632
0.35,0.3,0.1,2,0.25,0.1,0.4,0.9,1.0,0.15132089881331634,0.11548351435309248,1.2586741333460523,5.80467617959582,1.3103246784701281
0.35,0.3,0.1,2,0.25,0.1,0.4,0.95,0.0,0.10693684822151428,0.0600330450405537,1.5300840420606587,3.553751387525953,1.781299751649712
0.35,0.3,0.1,2,0.25,0.1,0.4,0.95,0.25,0.11782408938494049,0.060256663400930825,1.5285799482987465,4.015485368172009,1.9553702899374341
0.35,0.3,0.1,2,0.25,0.1,0.4,0.95,0.5,0.12834871524535818,0.07061578695668622,1.4462640253388717,4.513705383215594,1.81756404306708
0.35,0.3,0.1,2,0.25,0.1,0.4,0.95,0.75,0.13821557753700975,0.09259000866943543,1.3395815380583829,5.031822608091826,1.4927698951888706
0.35,0.3,0.1,2,0.25,0.1,0.4,0.95,1.0,0.15372643312297907,0.11424571517310392,1.2668261419916604,5.957873129160861,1.3455772314091112
0.35,0.3,0.1,2,0.25,0.15,0.2,0.75,0.0,0.10977710861905421,0.06845285184567389,1.5748229188296166,3.6692483801656994,1.603689337393062
0.35,0.3,0.1,2,0.25,0.15,0.2,0.75,0.25,0.12107536421280796,0.06861347053400671,1.5726223611061905,4.163711182272753,1.7646004971108362
0.35,0.3,0.1,2,0.25,0.15,0.2,0.75,0.5,0.13195389332441954,0.07166496990511544,1.47602822080036,4.697037758815921,1.8412607093692603
0.35,0.3,0.1,2,0.25,0.15,0.2,0.75,0.75,0.1425240889434083,0.092039742853536,1.356716323443142,5.274779056291034,1.5485059445484182
0.35,0.3,0.1,2,0.25,0.15,0.2,0.75,1.0,0.1511400635517608,0.11374017608695208,1.2296989813610006,5.793307381678459,1.3288186175851993
0.35,0.3,0.1,2,0.25,0.15,0.2,0.8,0.0,0.10665414205264145,0.06800961690750093,1.5700171985552116,3.5424403033817855,1.5682214795842842
0.35,0.3,0.1,2,0.25,0.15,0.2,0.8,0.25,0.11867079939019809,0.06816800168242365,1.5795981276232571,4.053612126927574,1.7408578286195533
0.35,0.3,0.1,2,0.25,0.15,0.2,0.8,0.5,0.13021438401033425,0.06834551162214193,1.4745963153512198,4.607740936548039,1.905236802238651
0.35,0.3,0.1,2,0.25,0.15,0.2,0.8,0.75,0.1413647087669656,0.09158083442482962,1.3447475811188327,5.20836225803945,1.54360581725207
0.35,0.3,0.1,2,0.25,0.15,0.2,0.8,1.0,0.15017206069226186,0.12668062126826202,1.2074028014944915,5.732798225275526,1.1854383029449609
0.35,0.3,0.1,2,0.25,0.15,0.2,0.85,0.0,0.10351253784138281,0.06756667442339422,1.556636201230063,3.4189540072552203,1.5320058109230064
0.35,0.3,0.1,2,0.25,0.15,0.2,0.85,0.25,0.11625044351209568,0.06772270986408167,1.5819522499627834,3.9455001341626263,1.7165651484621385
0.35,0.3,0.1,2,0.25,0.15,0.2,0.85,0.5,0.12845853479964942,0.0678988357707568,1.46985444657199,4.5191913548036675,1.8919107130696187
0.35,0.3,0.1,2,0.25,0.15,0.2,0.85,0.75,0.14018591981368234,0.09454888256912197,1.3305251976515093,5.14162304941402,1.4826819313406103
0.35,0.3,0.1,2,0.25,0.15,0.2,0.85,1.0,0.1499346298223283,0.12843740548727756,1.1930438468907945,5.718045650984125,1.1673751058228918
0.35,0.3,0.1,2,0.25,0.15,0.2,0.9,0.0,0.10035240898257425,0.067124024967716,1.5338504812243747,3.2987453712439456,1.4950296712814792
0.35,0.3,0.1,2,0.25,0.15,0.2,0.9,0.25,0.1138143830558811,0.06727759553676428,1.579019145791239,3.8393705179033413,1.6917130011533554
0.35,0.3,0.1,2,0.25,0.15,0.2,0.9,0.5,0.12668641072855102,0.06745224608174767,1.4616392483662841,4.43141057692752,1.878164450966028
0.35,0.3,0.1,2,0.25,0.15,0.2,0.9,0.75,0.13898776547824387,0.09751344117767766,1.3141667972060957,5.0745943750972895,1.4253190514012988
0.35,0.3,0.1,2,0.25,0.15,0.2,0.9,1.0,0.14997940926696418,0.13019255308873698,1.1787864803739918,5.720825310515842,1.1519814744299608
0.35,0.3,0.1,2,0.25,0.15,0.2,0.95,0.0,0.09717386800143846,0.06668166911519853,1.5012370353302118,3.1817691180673546,1.457280078480968
0.35,0.3,0.1,2,0.25,0.15,0.2,0.95,0.25,0.11136270460066267,0.06683265915860105,1.5702161788084854,3.735217442039002,1.6662916903603529
0.35,0.3,0.1,2,0.25,0.15,0.2,0.95,0.5,0.12489807714901358,0.06820099178263359,1.449851690878811,4.344419301463408,1.8313234732286854
0.35,0.3,0.1,2,0.25,0.15,0.2,0.95,0.75,0.13777028965731608,0.10047450649422893,1.2958192561364565,5.007308959578706,1.3711964802258507
0.35,0.3,0.1,2,0.25,0.15,0.2,0.95,1.0,0.14918657370906274,0.13194606071234988,1.159400286595565,5.671793823796842,1.1306633400317891
0.35,0.3,0.1,2,0.25,0.15,0.25,0.75,0.0,0.11488058130982748,0.07067339327075314,1.5628607707685054,3.885493182140106,1.6255138743616637
0.35,0.3,0.1,2,0.25,0.15,0.25,0.75,0.25,0.1258136261372318,0.07084345429217734,1.565773866775527,4.388756840438733,1.7759386155613301
0.35,0.3,0.1,2,0.25,0.15,0.25,0.75,0.5,0.1363723130010226,0.07197437723201462,1.487185119435923,4.931060643665495,1.8947341852145043
0.35,0.3,0.1,2,0.25,0.15,0.25,0.75,0.75,0.1476966141225151,0.09230847813968457,1.389961427528916,5.580694307978654,1.6000330316248437
0.35,0.3,0.1,2,0.25,0.15,0.25,0.75,1.0,0.1567507012283138,0.11236416312699811,1.2764589717863135,6.155750281118218,1.395023972644627
0.35,0.3,0.1,2,0.25,0.15,0.25,0.8,0.0,0.11227799414769501,0.07045101280503556,1.5620386620765696,3.773793172961983,1.5937030523380897
0.35,0.3,0.1,2,0.25,0.15,0.25,0.8,0.25,0.1238953552655635,0.07062025889544768,1.5755240760681177,4.296333219301294,1.7543882903203296
0.35,0.3,0.1,2,0.25,0.15,0.25,0.8,0.5,0.13509205786831324,0.070803753454543,1.4907114613944965,4.862171484969894,1.9079787621011397
0.35,0.3,0.1,2,0.25,0.15,0.25,0.8,0.75,0.14707620269365518,0.08898990725003605,1.3843536812687696,5.543159423983481,1.6527290255558234
0.35,0.3,0.1,2,0.25,0.15,0.25,0.8,1.0,0.15623527619055744,0.11044252404480746,1.2624111805043174,6.121604460328305,1.4146297138878452
0.35,0.3,0.1,2,0.25,0.15,0.25,0.85,0.0,0.10965839106374231,0.0702287046647338,1.5549717821115203,3.6643524977821973,1.5614468697271675
0.35,0.3,0.1,2,0.25,0.15,0.25,0.85,0.25,0.12196342848808817,0.07039710712910777,1.5820995388234684,4.205064215331168,1.7325062557529267
0.35,0.3,0.1,2,0.25,0.15,0.25,0.85,0.5,0.1337985288967085,0.07058017117146856,1.4919231193485347,4.793468164512171,1.8956957269437091
0.35,0.3,0.1,2,0.25,0.15,0.25,0.85,0.75,0.14644023869701228,0.08929626819107572,1.376942296140311,5.504924760034211,1.6399368267401742
0.35,0.3,0.1,2,0.25,0.15,0.25,0.85,1.0,0.15608786423844956,0.11424891698754724,1.249691297825283,6.111870820258494,1.3662086989889157
0.35,0.3,0.1,2,0.25,0.15,0.25,0.9,0.0,0.10702183396034881,0.07000646892137702,1.5410487758827836,3.5571581591181562,1.5287420664016502
0.35,0.3,0.1,2,0.25,0.15,0.25,0.9,0.25,0.12001789907981264,0.07017399905013214,1.585041206417311,4.114957994306798,1.7102901459851554
0.35,0.3,0.1,2,0.25,0.15,0.25,0.9,0.5,0.13249176585775246,0.0703566099092138,1.4906677991245019,4.724969692137662,1.8831459621024396
0.35,0.3,0.1,2,0.25,0.15,0.25,0.9,0.75,0.14558388591208637,0.09182929448278418,1.3672925015317057,5.4538233714985545,1.585375197882849
0.35,0.3,0.1,2,0.25,0.15,0.25,0.9,1.0,0.15488123317063085,0.1261745997821564,1.2214189089202692,6.0327303064186,1.2275151531135202
0.35,0.3,0.1,2,0.25,0.15,0.25,0.95,0.0,0.10436838411019833,0.06978430564651804,1.5198656791334992,3.4521960369952964,1.495585334600315
0.35,0.3,0.1,2,0.25,0.15,0.25,0.95,0.25,0.1180588203402897,0.06995093471551973,1.5839188017702404,4.0260219532414165,1.6877375666303491
0.35,0.3,0.1,2,0.25,0.15,0.25,0.95,0.5,0.131171808750423,0.07013306971099312,1.4868220169510158,4.656694714721502,1.8703274972985002
0.35,0.3,0.1,2,0.25,0.15,0.25,0.95,0.75,0.1451217325943206,0.09435978649281912,1.3569123539104968,5.426426806325058,1.53796164646223
0.35,0.3,0.1,2,0.25,0.15,0.25,0.95,1.0,0.15462677077396014,0.12762284674139113,1.2079618781521064,6.016161457958076,1.2115916132735112
0.35,0.3,0.1,2,0.25,0.15,0.3,0.75,0.0,0.11779208878788516,0.07141518292210257,1.526956402499011,4.014050894274803,1.6493984047673595
