mom_w,vol_w,val_w,top_n,defensive_allocation,total_return,annual_return,max_drawdown,defensive_weeks,total_weeks
0.2,0.5,0.3,1,0.6,1.865215015859707,0.08660851440126671,-0.16431099995826487,83,659
0.45,0.1,0.1,1,0.55,1.155852179954758,0.06249040824179075,-0.12791566051141218,126,659
0.45,0.3,0.3,2,0.4,3.168338947548353,0.11923090195041364,-0.09413809943148202,34,659
0.45,0.3,0.3,2,0.65,2.37302840329688,0.10068919689936795,-0.1294473104213738,65,659
0.15,1.0,0.0,1,0.5,2.875514069421086,0.1128165032943087,-0.10473627919689484,73,659
0.15,1.0,0.0,1,0.75,2.1930335147877336,0.09593653043547556,-0.16605673704432042,74,659
0.3,0.9,0.2,2,0.55,2.6032395006288085,0.10643836757542258,-0.10828935378645618,49,659
0.15,0.6,0.3,1,0.5,1.8071173523649322,0.08485349365962502,-0.11044563012405387,54,659
0.15,0.6,0.3,1,0.75,1.8126051320301269,0.08502069294469705,-0.1465520529712911,78,659
0.1,1.0,0.3,1,0.45,1.8935826764574513,0.08745356956943495,-0.12457914410075108,81,659
0.1,0.6,0.2,1,0.55,1.5025610792809756,0.07506695755185588,-0.16356775655017408,123,659
0.3,0.5,0.0,1,0.4,3.592809063573493,0.12782809230074754,-0.12812844086027486,82,659
0.3,0.5,0.0,1,0.65,2.893762726338997,0.1132290784647072,-0.12042308727112701,64,659
0.35,0.1,0.3,2,0.3,2.8443741077306766,0.11210832489383793,-0.095990161128485,32,659
0.05,0.5,0.4,2,0.3,2.8712840533103345,0.11272061345376128,-0.10629846966126065,39,659
0.2,0.7,0.4,1,0.35,2.0164207902484206,0.0910269493424285,-0.12492658974402368,85,659
0.2,0.7,0.4,1,0.6,1.9718707887058264,0.08974673916627718,-0.16431099995826484,85,659
0.25,0.2,0.1,1,0.45,1.2625780078271083,0.06654911004831265,-0.12658218736103719,134,659
0.2,0.4,0.3,1,0.4,1.8189308189034756,0.08521304881791991,-0.1283100404183316,90,659
0.2,0.4,0.3,1,0.65,1.9010717845103655,0.08767539213971931,-0.16520053113688665,109,659
0.05,0.6,0.4,2,0.4,2.9767399226054096,0.11508289264829163,-0.10211801546418066,39,659
0.05,0.6,0.4,2,0.65,2.47233357273007,0.10321218849878289,-0.12486410240417171,58,659
0.3,0.4,0.4,1,0.4,1.533147613926456,0.07609797644364535,-0.11908903848326623,107,659
0.3,0.4,0.4,1,0.65,1.942304950962861,0.088887326444409,-0.16520053113688665,108,659
0.05,0.6,0.0,2,0.45,3.698879294023053,0.12986185301493136,-0.10164681352392191,12,659
0.4,1.0,0.4,2,0.5,3.0684667800623284,0.11709117141780312,-0.0995349407697028,27,659
0.4,1.0,0.4,2,0.75,2.2183471734897258,0.09661961465188407,-0.14815388165788862,80,659
0.45,1.0,0.0,1,0.45,2.9483576791546127,0.11445284076659834,-0.11813551130274969,82,659
0.25,1.0,0.0,1,0.35,2.495781157131266,0.10379820082447755,-0.17549471014709495,139,659
0.25,1.0,0.0,1,0.6,2.416876555385284,0.1018115450422763,-0.1365827552907513,97,659
0.1,0.5,0.1,1,0.5,1.6461701553040067,0.07981084308480968,-0.11950506428980043,84,659
0.1,0.5,0.1,1,0.75,1.7565066718005773,0.0832971564788132,-0.1465520529712909,60,659
0.15,0.5,0.3,2,0.3,3.1684472818410185,0.11923319722870462,-0.10535138189536644,33,659
0.3,0.4,0.0,2,0.45,3.8414630583077383,0.13253008771395636,-0.10164681352392178,8,659
0.1,0.8,0.0,2,0.7,2.702128649558462,0.10880468066970606,-0.1397065489156489,57,659
0.4,0.5,0.2,1,0.55,1.464541839412354,0.07376909138934007,-0.16356775655017386,129,659
0.0,0.4,0.0,2,0.55,3.2951408184714897,0.12188056337753683,-0.11861049651199351,25,659
0.1,1.0,0.2,1,0.45,1.4798537007433978,0.07429399688821636,-0.12568238693863698,127,659
0.45,0.3,0.2,1,0.7,1.8496409296669047,0.08614128947605781,-0.1664598365609803,103,659
0.45,0.5,0.3,2,0.5,3.1623105698598817,0.11910309205331093,-0.09534991015801322,27,659
0.4,0.8,0.1,2,0.5,2.646656925768606,0.10748457512955123,-0.10113856061300328,35,659
0.05,1.0,0.4,2,0.3,3.3578031690592027,0.12316346432495817,-0.10535138189536611,33,659
